Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
us,rolex datejust women watch,luxury watch,,,,women rolex watches,40,24,1.68,0.13,5700000,Transactional,"People Also Ask, Popular Products, Related Searches, Video, Image, Adwords Bottom, Video Carousel, Image Pack, Site Links","0.42,0.00,0.71,0.28,0.28,1.00,0.71,0.28,0.14,0.14,0.14,0.28",20,,
us,rolex ladies watch oyster perpetual datejust,luxury watch,,,,women rolex watches,30,18,1.66,1.00,202,Transactional,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00",20,,
us,rolex lady perpetual datejust,luxury watch,,,,women rolex watches,30,27,1.45,1.00,196,"Informational, Transactional","Video, Image, People Also Ask, Related Searches, Knowledge Panel, Image Pack, Site Links","0.27,1.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",20,,
us,rolex perpetual datejust women's,luxury watch,,,,women rolex watches,50,17,1.45,1.00,202,"Informational, Transactional","Video Carousel, People Also Ask, Related Searches, Image Pack, Site Links, Video","1.00,1.00,0.18,0.18,0.18,0.18,0.00,0.18,0.18,0.18,0.18,0.18",20,,
us,rolex silver womens watch,luxury watch,,,,women rolex watches,50,22,1.58,1.00,202,Transactional,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video, Image","0.03,0.07,0.53,0.03,0.03,0.03,0.42,0.34,0.42,1.00,0.53,1.00",20,,
us,rolex watch price women,luxury watch,,,,women rolex watches,70,27,1.74,1.00,26100000,Transactional,"People Also Ask, Related Searches, Image Pack, Site Links, Video, Image","0.15,0.03,0.65,0.19,0.42,0.03,0.42,1.00,0.34,0.00,0.53,0.42",20,,
us,rolex women's diamond watch,luxury watch,,,,women rolex watches,90,18,1.82,1.00,188,"Informational, Transactional","People Also Ask, Short Videos, Image Pack, Site Links, Video, Adwords Bottom","0.09,0.05,0.12,0.54,0.23,0.09,0.01,0.06,0.09,0.05,0.06,0.09",20,,
us,rolex women's watch with diamonds,luxury watch,,,,women rolex watches,50,22,1.82,1.00,186,Transactional,"Popular Products, Related Searches, Image Pack, Site Links, Video, People Also Ask","0.14,0.28,0.50,0.78,0.50,0.07,0.28,0.78,0.64,0.50,0.50,0.35",20,,
us,women rolex models,luxury watch,,,,women rolex watches,90,29,2.39,1.00,167,"Informational, Commercial","Video, Image, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links","1.00,0.36,0.45,0.81,0.63,1.00,0.81,1.00,0.81,0.63,0.81,0.63",20,,
us,how much is a ladies rolex watch,luxury watch,,,,women rolex watches,90,21,1.07,0.95,163,Informational,"Video, Adwords Bottom, People Also Ask, Related Searches, AI Overview, Site Links","0.50,0.64,1.00,0.64,0.64,0.50,0.64,1.00,0.78,0.50,0.78,0.78",20,,
us,ladies rolex date,luxury watch,,,,women rolex watches,30,25,2.06,1.00,202,Transactional,"Site Links, Video, Image, Video Carousel, Related Searches","0.42,0.42,0.57,0.71,0.42,0.57,0.71,1.00,0.28,0.14,0.14,0.14",20,,
us,lady datejust sizes,luxury watch,,,,women rolex watches,90,27,0.00,0.44,185,Informational,"Image Pack, Site Links, Video, Image, People Also Ask, Related Searches, Video Carousel, Short Videos, AI Overview","1.00,1.00,0.81,0.81,0.63,0.81,0.63,1.00,0.63,0.63,0.63,0.81",20,,
us,rolex for girls,luxury watch,,,,women rolex watches,50,26,0.00,0.00,198,"Informational, Transactional","Image Pack, Site Links, Video, Image, People Also Ask, Popular Products, Related Searches, Short Videos","0.63,0.63,0.63,0.81,0.63,0.18,0.09,0.27,0.27,0.18,0.18,1.00",20,,
us,rolex gold date,luxury watch,,,,women rolex watches,90,21,1.85,1.00,195,"Informational, Commercial","Video, Image, Popular Products, Related Searches, AI Overview, Image Pack, Site Links","0.52,0.23,0.33,0.33,0.42,0.42,0.42,0.42,0.42,0.33,0.42,0.33",20,,
us,rolex quartz women's watch,luxury watch,,,,women rolex watches,70,26,0.65,0.69,184,Transactional,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.14,0.14,0.18,0.14,0.14,0.14,0.02,0.14,0.10,0.14,0.10,0.10",20,,
us,small rolex watch womens,luxury watch,,,,women rolex watches,70,22,1.85,1.00,169,"Informational, Transactional","People Also Ask, Related Searches, Image Pack, Site Links, Video, Video Carousel","1.00,0.63,0.45,0.45,0.63,0.63,0.45,0.00,0.63,0.45,0.18,0.18",20,,
us,women's how much does a rolex cost,luxury watch,,,,women rolex watches,40,29,1.82,0.64,137,Informational,"Site Links, Video, People Also Ask, Related Searches","1.00,0.57,0.71,0.28,0.28,0.71,0.57,0.28,0.28,0.28,0.42,0.28",20,,
us,women's rolex gold watch,luxury watch,,,,women rolex watches,40,26,1.85,1.00,186,Transactional,"Site Links, Reviews, Video, Image, People Also Ask, Popular Products, Related Searches, Image Pack","0.50,0.14,1.00,0.00,0.14,0.50,0.50,0.14,0.28,0.00,0.07,0.35",20,,
us,women's rolex two tone,luxury watch,,,,women rolex watches,50,18,2.15,1.00,171,Transactional,"Site Links, Video, Image, Related Searches","0.36,0.36,0.63,0.63,0.45,0.63,0.63,0.81,0.36,0.27,0.63,0.45",20,,
us,womens silver and gold rolex,luxury watch,,,,women rolex watches,30,27,1.85,1.00,180,"Informational, Transactional","People Also Ask, Related Searches, Image Pack, Site Links, Video, Video Carousel","0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.15,0.03",20,,
us,buy womens rolex,luxury watch,,,,women rolex watches,30,27,1.74,1.00,135,Transactional,"Popular Products, Related Searches, Local Pack, Site Links, Video, People Also Ask","0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.11",20,,
us,diamond ladies rolex watches,luxury watch,,,,women rolex watches,90,18,1.46,1.00,6670000,Transactional,"AI Overview, Image Pack, Site Links, Video, Image, People Also Ask, Popular Products, Related Searches","0.00,1.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.00",20,,
us,how much is a womens rolex,luxury watch,,,,women rolex watches,40,22,2.01,0.98,126,Informational,"Site Links, Video, People Also Ask, Related Searches","0.29,0.29,0.17,0.23,0.17,0.11,0.23,0.29,0.11,0.11,0.05,0.17",20,,
us,ladies stainless rolex,luxury watch,,,,women rolex watches,70,22,1.85,1.00,192,Transactional,"Image, Related Searches, Image Pack, Site Links, Video","0.43,0.43,0.28,0.34,0.28,0.09,0.21,0.21,0.15,0.09,0.12,0.09",20,,
us,men's rolex oyster perpetual day date,luxury watch,,,,women rolex watches,90,21,1.27,1.00,168,Transactional,"Related Searches, Image Pack, Site Links, Video, Image, People Also Ask","1.00,0.81,1.00,0.63,0.63,1.00,0.81,0.81,0.18,0.81,0.27,0.27",20,,
us,men's rolex presidential day date,luxury watch,,,,women rolex watches,90,27,1.57,1.00,172,Transactional,"Video, People Also Ask, Popular Products, Related Searches, Site Links","1.00,1.00,1.00,1.00,0.36,0.63,1.00,1.00,0.09,0.81,0.81,0.81",20,,
us,mens rolex oyster perpetual day date,luxury watch,,,,women rolex watches,70,23,1.59,1.00,147,Informational,"Site Links, Reviews, Video, Image, People Also Ask, Related Searches, AI Overview","1.00,0.63,0.45,0.45,0.63,0.81,0.63,0.36,1.00,0.63,0.63,0.63",20,,
us,mini rolex for women,luxury watch,,,,women rolex watches,30,25,1.89,1.00,168,"Informational, Transactional","Image, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.57,0.28,0.28,0.28,0.28",20,,
us,mini rolex women's,luxury watch,,,,women rolex watches,70,25,1.93,1.00,15700000,"Informational, Transactional","Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.52,0.29,0.29,0.52,0.41,0.64,0.64,0.82,0.82,0.64,0.82,1.00",20,,
us,presidential rolex day date,luxury watch,,,,women rolex watches,50,29,1.92,1.00,188,"Informational, Commercial","Image Pack, Site Links, Video, Image, People Also Ask, Popular Products, AI Overview","0.00,0.04,0.04,0.02,0.02,0.04,0.00,0.03,0.02,0.01,0.03,0.01",20,,
us,rolex 2 tone women's watch,luxury watch,,,,women rolex watches,50,20,1.85,1.00,195,Transactional,"Image Pack, Site Links, Video, Image, People Also Ask, Related Searches","0.35,0.14,0.14,0.14,0.14,0.14,1.00,1.00,0.64,0.14,0.14,0.14",20,,
us,rolex day and date watch,luxury watch,,,,women rolex watches,70,28,1.91,0.17,174,"Informational, Transactional","Image Pack, Site Links, Video, Image, Related Searches","1.00,0.42,1.00,0.80,0.11,0.03,0.00,0.00,0.00,0.00,0.03,0.03",20,,
us,rolex day date mens watches,luxury watch,,,,women rolex watches,70,27,1.59,0.53,33000000,Transactional,"Image Pack, Site Links, Video, Image, Popular Products, Related Searches","0.05,0.05,0.05,0.28,0.28,0.28,0.43,0.43,0.82,0.35,0.43,0.28",20,,
us,rolex girls watch,luxury watch,,,,women rolex watches,70,19,0.00,0.00,195,"Informational, Transactional","Video, Image, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.64,0.64,0.64,0.64,0.14,0.14,0.64,0.78,0.21,0.21,0.50,0.07",20,,
us,rolex gold diamond watch,luxury watch,,,,women rolex watches,70,23,1.86,1.00,217,"Informational, Transactional","Video, Adwords Bottom, Video Carousel, People Also Ask, Related Searches, Image Pack, Site Links","0.06,0.04,0.10,0.14,0.14,0.22,0.29,0.29,0.04,0.10,0.08,0.04",20,,
us,rolex just lady,luxury watch,,,,women rolex watches,70,29,2.07,0.98,198,Transactional,"People Also Ask, Related Searches, Image Pack, Site Links, Video","1.00,1.00,1.00,0.45,0.18,0.63,0.63,0.63,0.63,0.63,0.63,1.00",20,,
us,rolex size women,luxury watch,,,,women rolex watches,30,29,1.70,1.00,189,Informational,"People Also Ask, Popular Products, Short Videos, Image Pack, Site Links, Video, Video Carousel, Related Searches, Adwords Middle","0.27,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",20,,
us,rolex small gold,luxury watch,,,,women rolex watches,70,18,1.86,1.00,205,"Informational, Transactional","Image Pack, Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","1.00,0.78,0.64,0.64,0.50,0.14,0.28,0.64,0.64,0.50,0.50,0.50",20,,
us,rolex watch for female,luxury watch,,,,women rolex watches,30,19,1.56,1.00,14500000,"Informational, Transactional","People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video, Image, Video Carousel","0.00,0.00,0.18,0.63,0.18,0.36,0.36,0.09,0.00,0.00,0.00,0.00",20,,
us,rolex watch women datejust,luxury watch,,,,women rolex watches,40,26,1.68,1.00,205,Transactional,"Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches","0.57,0.28,0.71,0.71,0.42,0.57,0.42,0.71,1.00,0.28,0.14,1.00",20,,
us,rolex women's watch for sale,luxury watch,,,,women rolex watches,50,23,0.48,0.98,139,Transactional,"Local Pack, Site Links, Video, People Also Ask, Related Searches, AI Overview","0.00,0.03,0.07,0.15,0.03,0.15,0.65,0.53,0.15,0.19,0.07,0.15",20,,
us,small rolex watch for women,luxury watch,,,,women rolex watches,70,21,1.46,1.00,39300000,Informational,"Video, Image, Video Carousel, People Also Ask, Related Searches, AI Overview, Image Pack, Site Links","0.11,0.23,0.64,0.41,0.11,0.64,0.64,0.82,1.00,0.64,0.82,0.82",20,,
us,small rolex watches,luxury watch,,,,women rolex watches,30,26,2.05,1.00,170,Transactional,"People Also Ask, Related Searches, Image Pack, Site Links, Video, Image, Adwords Bottom","1.00,0.50,0.07,0.14,0.00,0.07,0.00,0.07,0.00,0.00,0.00,0.07",20,,
us,womans rolex for sale,luxury watch,,,,women rolex watches,30,20,0.61,1.00,175,Transactional,"Local Pack, Site Links, Video, Image, People Also Ask, Related Searches","0.40,0.00,1.00,1.00,1.00,0.80,0.80,1.00,0.40,0.20,0.20,0.00",20,,
us,women rolex prices,luxury watch,,,,women rolex watches,40,28,1.89,1.00,149,Transactional,"Site Links, Video, Image, People Also Ask, Related Searches","0.07,1.00,0.19,0.19,0.26,0.03,0.00,0.07,0.00,0.03,0.00,0.00",20,,
us,women's rolex oyster perpetual date,luxury watch,,,,women rolex watches,40,26,1.66,1.00,150,"Informational, Navigational","Site Links, Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.02,0.00,0.02,0.02,0.02,0.02,0.02,0.00,0.00,0.02,0.01,0.00",20,,
us,women's rolex perpetual datejust,luxury watch,,,,women rolex watches,30,29,1.45,1.00,195,"Informational, Transactional","Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.27,1.00,0.27,0.09,0.09,0.09,0.09,0.00,0.00,0.00,0.09,0.18",20,,
us,womens rolex under $5000,luxury watch,,,,women rolex watches,50,15,0.39,1.00,1720000,"Informational, Commercial","Site Links, Video, Image, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack","0.53,0.19,0.07,0.03,0.07,0.03,1.00,0.07,0.07,0.03,0.00,0.00",20,,
us,2 tone rolex day date,luxury watch,,,,women rolex watches,50,20,1.69,1.00,184,Informational,"AI Overview, Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches, Discussions And Forums","0.63,0.63,0.63,0.45,0.45,0.27,0.27,0.27,0.36,0.63,0.45,0.45",20,,
us,gold and silver rolex women's,luxury watch,,,,women rolex watches,50,18,1.46,1.00,193,"Informational, Transactional","People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video, Image, Video Carousel","0.81,0.36,0.45,0.63,0.63,0.45,0.36,0.81,0.63,0.45,0.63,0.63",20,,
us,gold watch women rolex,luxury watch,,,,women rolex watches,50,25,1.46,0.68,189,Transactional,"Video, Image, Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links","0.02,0.00,0.02,0.10,0.02,0.02,0.10,0.00,0.00,0.02,0.05,0.02",20,,
us,gold women rolex watch,luxury watch,,,,women rolex watches,50,21,1.45,1.00,199,Transactional,"Image, People Also Ask, Popular Products, Related Searches, Short Videos, Image Pack, Site Links, Video","0.11,0.05,1.00,0.00,0.05,0.29,0.23,0.11,0.00,0.17,0.05,0.00",20,,
us,how much are rolex watches for women,luxury watch,,,,women rolex watches,70,26,1.07,0.95,154,Informational,"Reviews, Video, Image, People Also Ask, Related Searches, AI Overview, Site Links","0.00,0.00,0.50,0.50,0.50,0.50,0.64,1.00,0.78,0.50,0.78,0.78",20,,
us,ladies oyster datejust rolex,luxury watch,,,,women rolex watches,90,20,1.65,1.00,203,"Informational, Transactional","Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","1.00,1.00,0.35,0.50,0.50,0.64,0.78,0.78,0.64,0.50,0.50,0.78",20,,
us,ladies rolex oyster perpetual datejust gold,luxury watch,,,,women rolex watches,50,27,1.03,1.00,151,Transactional,"Video, People Also Ask, Popular Products, Related Searches, Site Links, Reviews","1.00,1.00,0.18,0.18,0.63,0.18,0.18,0.18,0.18,0.18,0.18,0.18",20,,
us,ladies rolex two tone,luxury watch,,,,women rolex watches,90,26,1.90,1.00,188,"Informational, Transactional","Related Searches, Image Pack, Site Links, Video, Image","0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.01",20,,
us,ladies rolex watches white gold,luxury watch,,,,women rolex watches,90,24,1.45,1.00,218,Transactional,"Image, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","1.00,1.00,0.64,0.64,0.50,0.64,0.35,0.64,0.78,0.50,0.64,0.50",20,,
us,new rolex president,luxury watch,,,,women rolex watches,30,25,1.49,0.99,169,"Informational, Commercial","Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links","0.28,0.42,0.42,0.00,0.57,0.00,0.28,0.42,0.42,0.42,0.00,1.00",20,,
us,price of women's rolex watches,luxury watch,,,,women rolex watches,40,28,1.74,1.00,152,Transactional,"AI Overview, Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","1.00,0.02,0.05,0.02,0.02,0.17,0.02,0.07,0.23,0.43,0.07,0.28",20,,
us,rolex for women for sale,luxury watch,,,,women rolex watches,40,23,0.50,1.00,29900000,Transactional,"People Also Ask, Popular Products, Related Searches, Local Pack, Site Links, Video, Image","0.03,0.20,0.01,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00",20,,
us,rolex ladies date,luxury watch,,,,women rolex watches,50,24,1.63,1.00,174,"Informational, Commercial","Site Links, Popular Products, Related Searches, AI Overview","0.00,0.35,0.78,1.00,0.00,0.21,0.35,0.64,0.07,0.00,0.07,0.00",20,,
us,rolex oyster perpetual lady,luxury watch,,,,women rolex watches,70,29,0.61,1.00,194,Transactional,"Image, People Also Ask, Popular Products, Related Searches, Short Videos, Image Pack, Site Links, Video","1.00,0.53,0.17,0.07,0.05,0.02,0.00,0.02,0.00,0.00,0.02,0.02",20,,
us,rolex oyster women,luxury watch,,,,women rolex watches,50,21,0.66,1.00,191,Informational,"Site Links, Video, Image, People Also Ask, Popular Products, Related Searches, Image Pack","0.33,0.33,0.42,0.33,0.19,0.23,0.14,0.23,0.42,0.14,0.19,0.33",20,,
us,rolex silver and gold ladies,luxury watch,,,,women rolex watches,90,21,1.46,1.00,9810000,Transactional,"Related Searches, Image Pack, Site Links, Video, Image, Video Carousel, People Also Ask, Popular Products","0.52,0.19,0.09,0.19,0.33,0.33,0.42,0.66,0.33,0.42,0.42,0.33",20,,
us,rolex vintage woman,luxury watch,,,,women rolex watches,70,23,0.34,1.00,189,"Informational, Transactional","Site Links, Video, Image, People Also Ask, Related Searches, Image Pack","0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",20,,
us,rolex women price,luxury watch,,,,women rolex watches,50,26,2.08,1.00,161,"Navigational, Transactional","Site Links, Video, Image, Adwords Bottom, People Also Ask, Related Searches, Image Pack","0.45,0.27,0.45,0.36,1.00,0.45,0.63,0.45,0.27,0.36,0.27,0.27",20,,
us,rolex women's sizes,luxury watch,,,,women rolex watches,50,19,1.57,1.00,24500000,Informational,"Site Links, Video, Image, People Also Ask, Related Searches, Image Pack","0.00,0.00,0.52,0.64,0.64,0.11,0.00,0.82,0.82,0.64,0.64,0.82",20,,
us,rolex women's watches for sale,luxury watch,,,,women rolex watches,50,22,0.41,1.00,152,Transactional,"Site Links, Reviews, Video, Image, People Also Ask, Popular Products, Related Searches, Local Pack","0.00,0.64,0.23,0.29,0.29,0.23,0.00,1.00,0.41,0.29,0.41,0.29",20,,
us,rolex womens date just,luxury watch,,,,women rolex watches,30,28,1.73,1.00,142,Transactional,"Popular Products, Related Searches, Image Pack, Site Links, Video, Image","0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00",20,,
us,two tone rolex day date,luxury watch,,,,women rolex watches,50,25,0.56,1.00,181,Informational,"Site Links, Video, Image, Video Carousel, People Also Ask, Related Searches, Discussions And Forums, Image Pack","1.00,0.71,0.57,1.00,0.14,1.00,0.42,1.00,1.00,0.28,0.57,0.42",20,,
us,watches rolex women,luxury watch,,,,women rolex watches,50,28,1.56,1.00,46100000,Informational,"Site Links, Video, Image, Adwords Bottom, People Also Ask, Related Searches, Local Pack","0.02,0.03,0.03,0.03,0.01,0.05,0.01,0.03,1.00,0.01,0.00,0.01",20,,
us,women rolex for sale,luxury watch,,,,women rolex watches,70,22,0.34,1.00,159,Transactional,"Site Links, Reviews, Video, Image, Related Searches, Local Pack","0.23,0.19,0.33,0.33,0.23,0.23,0.52,0.52,0.14,0.09,0.33,0.23",20,,
us,women's 36mm rolex,luxury watch,,,,women rolex watches,90,15,1.85,1.00,170,"Informational, Commercial","Video, Image, People Also Ask, Popular Products, Related Searches, AI Overview, Site Links","0.42,0.42,0.80,0.65,0.53,0.42,0.42,0.11,0.07,0.07,0.07,0.07",20,,
us,women's rolex on wrist,luxury watch,,,,women rolex watches,30,18,1.60,1.00,14900000,"Informational, Transactional","Popular Products, Related Searches, Image Pack, Site Links, Video, Image, Video Carousel, People Also Ask","0.09,0.09,0.14,0.33,0.14,0.04,0.00,0.14,0.14,1.00,0.23,0.42",20,,
us,women's rolex small,luxury watch,,,,women rolex watches,50,22,1.82,1.00,181,Transactional,"Video, Image, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.63,0.63,1.00,0.81,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",20,,
us,women's rolex watch sizes,luxury watch,,,,women rolex watches,90,24,1.45,1.00,177,Informational,"Image Pack, Site Links, Video, Image, People Also Ask, Related Searches","0.42,0.52,0.42,0.42,0.33,0.52,0.00,0.42,0.33,0.33,0.42,0.52",20,,
us,womens rolex date just,luxury watch,,,,women rolex watches,40,26,1.68,1.00,205,Transactional,"Video, Image, People Also Ask, Related Searches, Site Links","0.11,0.08,0.11,0.08,0.05,0.06,0.06,0.03,0.06,0.06,0.01,0.08",20,,
us,womens rolex oyster perpetual,luxury watch,,,,women rolex watches,50,23,0.59,1.00,196,Transactional,"People Also Ask, Related Searches, Site Links, Video, Video Carousel","0.12,0.07,0.01,0.01,0.03,0.02,0.02,0.01,0.10,0.15,0.04,0.07",20,,
us,womens rolex perpetual,luxury watch,,,,women rolex watches,30,23,0.87,1.00,6250000,Transactional,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video, Image","1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",20,,
us,womens rolex watches prices,luxury watch,,,,women rolex watches,30,22,1.74,1.00,34100000,Transactional,"Related Searches, AI Overview, Site Links, Video, Image, People Also Ask, Popular Products","0.33,0.22,0.77,0.55,0.44,0.11,0.00,0.11,0.00,0.00,0.00,0.00",20,,
us,womens rolex with diamonds,luxury watch,,,,women rolex watches,40,23,1.46,1.00,177,Transactional,"Video, Image, People Also Ask, Related Searches, Image Pack, Site Links","0.19,0.14,0.33,0.19,0.14,0.04,0.19,0.33,0.33,0.23,0.19,0.14",20,,
us,28mm rolex lady datejust,luxury watch,,,,women rolex watches,70,27,1.04,1.00,833000,"Informational, Transactional","People Also Ask, Related Searches, AI Overview, Knowledge Panel, Site Links, Video, Image, Video Carousel","0.09,0.09,0.52,0.52,0.52,0.52,0.52,0.66,0.52,0.52,0.66,0.66",20,,
us,cheapest women's rolex,luxury watch,,,,women rolex watches,40,26,0.39,1.00,143,"Informational, Commercial","Site Links, Video, People Also Ask, Related Searches, AI Overview","0.63,0.45,0.63,0.63,0.63,0.36,0.45,0.09,0.00,0.09,0.09,0.09",20,,
us,datejust ladies rolex,luxury watch,,,,women rolex watches,50,29,2.07,1.00,164,"Informational, Transactional","Image Pack, Site Links, Video, Video Carousel, People Also Ask, Related Searches","0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00",20,,
us,gold and diamond ladies rolex,luxury watch,,,,women rolex watches,90,26,1.86,1.00,157,Transactional,"People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Video, Video Carousel","0.78,0.64,0.50,0.64,0.78,0.50,0.78,1.00,0.78,0.50,0.78,0.78",20,,
us,gold rolex women's watch,luxury watch,,,,women rolex watches,50,29,1.46,0.68,189,Transactional,"Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links, Video, Image","0.04,0.01,0.36,0.04,0.01,0.00,0.01,0.04,0.09,0.23,0.05,0.00",20,,
